year,month,doy,mday,hod,min,date,fm10,utc_prov,utc_rounded,hod_utc,doy_utc
1997,3,81,22,21,15,1997-03-22 21:15:00,6.2,1997-03-23 04:15:00,1997-03-23 04:00:00,4,82
1997,3,82,23,6,45,1997-03-23 06:45:00,6.9,1997-03-23 13:45:00,1997-03-23 14:00:00,14,82
1997,3,82,23,16,0,1997-03-23 16:00:00,5.4,1997-03-23 23:00:00,1997-03-23 23:00:00,23,82
1997,3,83,24,6,0,1997-03-24 06:00:00,10.3,1997-03-24 13:00:00,1997-03-24 13:00:00,13,83
1997,3,83,24,16,30,1997-03-24 16:30:00,5.2,1997-03-24 23:30:00,1997-03-25 00:00:00,0,84
1997,3,84,25,6,0,1997-03-25 06:00:00,7.4,1997-03-25 13:00:00,1997-03-25 13:00:00,13,84
1997,3,84,25,16,15,1997-03-25 16:15:00,5.8,1997-03-25 23:15:00,1997-03-25 23:00:00,23,84
1997,3,85,26,6,0,1997-03-26 06:00:00,7.0,1997-03-26 13:00:00,1997-03-26 13:00:00,13,85
1997,3,85,26,16,0,1997-03-26 16:00:00,5.3,1997-03-26 23:00:00,1997-03-26 23:00:00,23,85
1997,3,86,27,6,0,1997-03-27 06:00:00,7.6,1997-03-27 13:00:00,1997-03-27 13:00:00,13,86
1997,3,86,27,16,0,1997-03-27 16:00:00,6.5,1997-03-27 23:00:00,1997-03-27 23:00:00,23,86
1997,3,87,28,6,45,1997-03-28 06:45:00,8.1,1997-03-28 13:45:00,1997-03-28 14:00:00,14,87
1997,3,87,28,16,0,1997-03-28 16:00:00,5.8,1997-03-28 23:00:00,1997-03-28 23:00:00,23,87
1997,3,88,29,6,45,1997-03-29 06:45:00,7.4,1997-03-29 13:45:00,1997-03-29 14:00:00,14,88
1997,3,88,29,17,30,1997-03-29 17:30:00,6.7,1997-03-30 00:30:00,1997-03-30 00:00:00,0,89
1997,3,89,30,6,30,1997-03-30 06:30:00,11.2,1997-03-30 13:30:00,1997-03-30 14:00:00,14,89
1997,3,89,30,15,30,1997-03-30 15:30:00,6.1,1997-03-30 22:30:00,1997-03-30 22:00:00,22,89
1997,3,90,31,5,15,1997-03-31 05:15:00,8.5,1997-03-31 12:15:00,1997-03-31 12:00:00,12,90
1997,3,90,31,15,45,1997-03-31 15:45:00,6.6,1997-03-31 22:45:00,1997-03-31 23:00:00,23,90
1997,4,91,1,6,0,1997-04-01 06:00:00,5.5,1997-04-01 13:00:00,1997-04-01 13:00:00,13,91
1997,4,91,1,16,45,1997-04-01 16:45:00,6.9,1997-04-01 23:45:00,1997-04-02 00:00:00,0,92
1997,4,92,2,5,45,1997-04-02 05:45:00,13.7,1997-04-02 12:45:00,1997-04-02 13:00:00,13,92
1997,4,92,2,16,15,1997-04-02 16:15:00,15.9,1997-04-02 23:15:00,1997-04-02 23:00:00,23,92
1997,4,93,3,7,0,1997-04-03 07:00:00,58.3,1997-04-03 14:00:00,1997-04-03 14:00:00,14,93
1997,4,93,3,17,0,1997-04-03 17:00:00,60.2,1997-04-04 00:00:00,1997-04-04 00:00:00,0,94
1997,4,94,4,6,0,1997-04-04 06:00:00,54.9,1997-04-04 13:00:00,1997-04-04 13:00:00,13,94
1997,4,94,4,15,0,1997-04-04 15:00:00,23.9,1997-04-04 22:00:00,1997-04-04 22:00:00,22,94
1997,4,95,5,5,15,1997-04-05 05:15:00,20.9,1997-04-05 12:15:00,1997-04-05 12:00:00,12,95
1997,4,95,5,15,45,1997-04-05 15:45:00,11.7,1997-04-05 22:45:00,1997-04-05 23:00:00,23,95
1997,4,96,6,5,45,1997-04-06 05:45:00,13.6,1997-04-06 12:45:00,1997-04-06 13:00:00,13,96
1997,4,96,6,14,45,1997-04-06 14:45:00,9.7,1997-04-06 21:45:00,1997-04-06 22:00:00,22,96
1997,4,97,7,4,45,1997-04-07 04:45:00,12.8,1997-04-07 11:45:00,1997-04-07 12:00:00,12,97
1997,4,97,7,14,30,1997-04-07 14:30:00,9.4,1997-04-07 21:30:00,1997-04-07 22:00:00,22,97
1997,4,98,8,4,45,1997-04-08 04:45:00,55.7,1997-04-08 11:45:00,1997-04-08 12:00:00,12,98
1997,4,98,8,15,30,1997-04-08 15:30:00,39.2,1997-04-08 22:30:00,1997-04-08 22:00:00,22,98
1997,4,99,9,4,30,1997-04-09 04:30:00,35.9,1997-04-09 11:30:00,1997-04-09 12:00:00,12,99
1997,4,99,9,15,15,1997-04-09 15:15:00,45.7,1997-04-09 22:15:00,1997-04-09 22:00:00,22,99
1997,4,100,10,4,30,1997-04-10 04:30:00,59.1,1997-04-10 11:30:00,1997-04-10 12:00:00,12,100
1997,4,100,10,15,15,1997-04-10 15:15:00,61.1,1997-04-10 22:15:00,1997-04-10 22:00:00,22,100
1997,4,102,12,17,0,1997-04-12 17:00:00,23.0,1997-04-13 00:00:00,1997-04-13 00:00:00,0,103
1997,4,103,13,5,45,1997-04-13 05:45:00,23.7,1997-04-13 12:45:00,1997-04-13 13:00:00,13,103
1997,4,103,13,15,0,1997-04-13 15:00:00,13.0,1997-04-13 22:00:00,1997-04-13 22:00:00,22,103
1997,4,104,14,5,30,1997-04-14 05:30:00,20.4,1997-04-14 12:30:00,1997-04-14 12:00:00,12,104
1997,4,104,14,15,30,1997-04-14 15:30:00,9.6,1997-04-14 22:30:00,1997-04-14 22:00:00,22,104
1997,4,105,15,4,45,1997-04-15 04:45:00,13.4,1997-04-15 11:45:00,1997-04-15 12:00:00,12,105
1997,4,105,15,14,45,1997-04-15 14:45:00,7.5,1997-04-15 21:45:00,1997-04-15 22:00:00,22,105
1997,4,106,16,5,45,1997-04-16 05:45:00,13.2,1997-04-16 12:45:00,1997-04-16 13:00:00,13,106
1997,4,106,16,15,30,1997-04-16 15:30:00,8.8,1997-04-16 22:30:00,1997-04-16 22:00:00,22,106
1997,4,107,17,4,45,1997-04-17 04:45:00,18.7,1997-04-17 11:45:00,1997-04-17 12:00:00,12,107
1997,4,107,17,15,45,1997-04-17 15:45:00,8.3,1997-04-17 22:45:00,1997-04-17 23:00:00,23,107
1997,4,108,18,5,30,1997-04-18 05:30:00,14.7,1997-04-18 12:30:00,1997-04-18 12:00:00,12,108
1997,4,108,18,16,45,1997-04-18 16:45:00,7.1,1997-04-18 23:45:00,1997-04-19 00:00:00,0,109
1997,4,109,19,4,15,1997-04-19 04:15:00,13.5,1997-04-19 11:15:00,1997-04-19 11:00:00,11,109
1997,4,109,19,16,0,1997-04-19 16:00:00,6.8,1997-04-19 23:00:00,1997-04-19 23:00:00,23,109
1997,4,110,20,5,30,1997-04-20 05:30:00,10.8,1997-04-20 12:30:00,1997-04-20 12:00:00,12,110
1997,4,110,20,15,0,1997-04-20 15:00:00,6.9,1997-04-20 22:00:00,1997-04-20 22:00:00,22,110
1997,4,111,21,4,45,1997-04-21 04:45:00,13.5,1997-04-21 11:45:00,1997-04-21 12:00:00,12,111
1997,4,111,21,15,45,1997-04-21 15:45:00,7.7,1997-04-21 22:45:00,1997-04-21 23:00:00,23,111
1997,4,112,22,5,45,1997-04-22 05:45:00,55.2,1997-04-22 12:45:00,1997-04-22 13:00:00,13,112
1997,4,112,22,15,30,1997-04-22 15:30:00,14.1,1997-04-22 22:30:00,1997-04-22 22:00:00,22,112
1997,4,113,23,4,30,1997-04-23 04:30:00,19.2,1997-04-23 11:30:00,1997-04-23 12:00:00,12,113
1997,4,113,23,15,0,1997-04-23 15:00:00,11.0,1997-04-23 22:00:00,1997-04-23 22:00:00,22,113
1997,4,114,24,5,0,1997-04-24 05:00:00,55.4,1997-04-24 12:00:00,1997-04-24 12:00:00,12,114
1997,4,114,24,15,30,1997-04-24 15:30:00,64.3,1997-04-24 22:30:00,1997-04-24 22:00:00,22,114
1997,4,115,25,4,45,1997-04-25 04:45:00,55.4,1997-04-25 11:45:00,1997-04-25 12:00:00,12,115
1997,4,115,25,15,30,1997-04-25 15:30:00,55.4,1997-04-25 22:30:00,1997-04-25 22:00:00,22,115
1997,4,116,26,5,30,1997-04-26 05:30:00,54.8,1997-04-26 12:30:00,1997-04-26 12:00:00,12,116
1997,4,116,26,15,45,1997-04-26 15:45:00,28.9,1997-04-26 22:45:00,1997-04-26 23:00:00,23,116
1997,4,117,27,5,45,1997-04-27 05:45:00,27.1,1997-04-27 12:45:00,1997-04-27 13:00:00,13,117
1997,4,117,27,17,45,1997-04-27 17:45:00,11.9,1997-04-28 00:45:00,1997-04-28 01:00:00,1,118
1997,4,118,28,5,0,1997-04-28 05:00:00,17.8,1997-04-28 12:00:00,1997-04-28 12:00:00,12,118
1997,4,118,28,17,0,1997-04-28 17:00:00,9.4,1997-04-29 00:00:00,1997-04-29 00:00:00,0,119
1997,4,119,29,5,30,1997-04-29 05:30:00,15.2,1997-04-29 12:30:00,1997-04-29 12:00:00,12,119
1997,4,119,29,16,0,1997-04-29 16:00:00,7.5,1997-04-29 23:00:00,1997-04-29 23:00:00,23,119
1997,4,120,30,6,0,1997-04-30 06:00:00,13.2,1997-04-30 13:00:00,1997-04-30 13:00:00,13,120
1997,4,120,30,15,30,1997-04-30 15:30:00,8.6,1997-04-30 22:30:00,1997-04-30 22:00:00,22,120
1997,5,121,1,5,30,1997-05-01 05:30:00,14.0,1997-05-01 12:30:00,1997-05-01 12:00:00,12,121
1997,5,121,1,15,45,1997-05-01 15:45:00,9.9,1997-05-01 22:45:00,1997-05-01 23:00:00,23,121
1997,5,122,2,5,0,1997-05-02 05:00:00,20.8,1997-05-02 12:00:00,1997-05-02 12:00:00,12,122
1997,5,122,2,16,45,1997-05-02 16:45:00,11.1,1997-05-02 23:45:00,1997-05-03 00:00:00,0,123
1997,5,123,3,5,15,1997-05-03 05:15:00,17.1,1997-05-03 12:15:00,1997-05-03 12:00:00,12,123
1997,5,123,3,18,45,1997-05-03 18:45:00,10.0,1997-05-04 01:45:00,1997-05-04 02:00:00,2,124
1997,5,124,4,5,45,1997-05-04 05:45:00,13.6,1997-05-04 12:45:00,1997-05-04 13:00:00,13,124
1997,5,124,4,17,30,1997-05-04 17:30:00,8.5,1997-05-05 00:30:00,1997-05-05 00:00:00,0,125
1997,5,125,5,6,15,1997-05-05 06:15:00,11.3,1997-05-05 13:15:00,1997-05-05 13:00:00,13,125
1997,5,125,5,18,15,1997-05-05 18:15:00,8.7,1997-05-06 01:15:00,1997-05-06 01:00:00,1,126
1997,5,126,6,5,0,1997-05-06 05:00:00,14.7,1997-05-06 12:00:00,1997-05-06 12:00:00,12,126
1997,5,126,6,15,15,1997-05-06 15:15:00,9.9,1997-05-06 22:15:00,1997-05-06 22:00:00,22,126
1997,5,127,7,5,15,1997-05-07 05:15:00,49.0,1997-05-07 12:15:00,1997-05-07 12:00:00,12,127
1997,5,127,7,15,40,1997-05-07 15:40:00,12.9,1997-05-07 22:40:00,1997-05-07 23:00:00,23,127
1997,5,128,8,5,0,1997-05-08 05:00:00,16.8,1997-05-08 12:00:00,1997-05-08 12:00:00,12,128
1997,5,128,8,13,55,1997-05-08 13:55:00,11.0,1997-05-08 20:55:00,1997-05-08 21:00:00,21,128
1997,5,129,9,5,55,1997-05-09 05:55:00,13.7,1997-05-09 12:55:00,1997-05-09 13:00:00,13,129
1997,5,129,9,18,45,1997-05-09 18:45:00,9.4,1997-05-10 01:45:00,1997-05-10 02:00:00,2,130
1997,5,130,10,4,30,1997-05-10 04:30:00,14.5,1997-05-10 11:30:00,1997-05-10 12:00:00,12,130
1997,5,130,10,14,55,1997-05-10 14:55:00,1.6,1997-05-10 21:55:00,1997-05-10 22:00:00,22,130
1997,5,131,11,5,45,1997-05-11 05:45:00,11.2,1997-05-11 12:45:00,1997-05-11 13:00:00,13,131
1997,5,131,11,17,45,1997-05-11 17:45:00,7.7,1997-05-12 00:45:00,1997-05-12 01:00:00,1,132
1997,5,132,12,5,0,1997-05-12 05:00:00,41.7,1997-05-12 12:00:00,1997-05-12 12:00:00,12,132
1997,5,132,12,13,30,1997-05-12 13:30:00,12.4,1997-05-12 20:30:00,1997-05-12 20:00:00,20,132
1997,5,133,13,4,45,1997-05-13 04:45:00,16.5,1997-05-13 11:45:00,1997-05-13 12:00:00,12,133
1997,5,133,13,14,30,1997-05-13 14:30:00,6.5,1997-05-13 21:30:00,1997-05-13 22:00:00,22,133
1997,5,134,14,5,0,1997-05-14 05:00:00,8.9,1997-05-14 12:00:00,1997-05-14 12:00:00,12,134
1997,5,134,14,15,15,1997-05-14 15:15:00,6.2,1997-05-14 22:15:00,1997-05-14 22:00:00,22,134
1997,5,135,15,4,30,1997-05-15 04:30:00,11.6,1997-05-15 11:30:00,1997-05-15 12:00:00,12,135
1997,5,135,15,15,30,1997-05-15 15:30:00,6.9,1997-05-15 22:30:00,1997-05-15 22:00:00,22,135
1997,5,136,16,4,45,1997-05-16 04:45:00,16.5,1997-05-16 11:45:00,1997-05-16 12:00:00,12,136
1997,5,136,16,15,15,1997-05-16 15:15:00,7.2,1997-05-16 22:15:00,1997-05-16 22:00:00,22,136
1997,5,137,17,5,0,1997-05-17 05:00:00,27.4,1997-05-17 12:00:00,1997-05-17 12:00:00,12,137
1997,5,137,17,16,30,1997-05-17 16:30:00,7.1,1997-05-17 23:30:00,1997-05-18 00:00:00,0,138
1997,5,138,18,5,45,1997-05-18 05:45:00,10.7,1997-05-18 12:45:00,1997-05-18 13:00:00,13,138
1997,5,138,18,17,45,1997-05-18 17:45:00,7.1,1997-05-19 00:45:00,1997-05-19 01:00:00,1,139
1997,5,139,19,4,45,1997-05-19 04:45:00,24.5,1997-05-19 11:45:00,1997-05-19 12:00:00,12,139
1997,5,139,19,16,45,1997-05-19 16:45:00,11.3,1997-05-19 23:45:00,1997-05-20 00:00:00,0,140
1997,5,140,20,4,30,1997-05-20 04:30:00,18.6,1997-05-20 11:30:00,1997-05-20 12:00:00,12,140
1997,5,140,20,14,30,1997-05-20 14:30:00,9.0,1997-05-20 21:30:00,1997-05-20 22:00:00,22,140
1997,5,141,21,4,30,1997-05-21 04:30:00,15.4,1997-05-21 11:30:00,1997-05-21 12:00:00,12,141
1997,5,141,21,15,30,1997-05-21 15:30:00,52.0,1997-05-21 22:30:00,1997-05-21 22:00:00,22,141
1997,5,142,22,6,15,1997-05-22 06:15:00,36.8,1997-05-22 13:15:00,1997-05-22 13:00:00,13,142
1997,5,142,22,15,0,1997-05-22 15:00:00,24.5,1997-05-22 22:00:00,1997-05-22 22:00:00,22,142
1997,5,143,23,6,15,1997-05-23 06:15:00,22.0,1997-05-23 13:15:00,1997-05-23 13:00:00,13,143
1997,5,143,23,15,45,1997-05-23 15:45:00,13.0,1997-05-23 22:45:00,1997-05-23 23:00:00,23,143
1997,5,144,24,5,0,1997-05-24 05:00:00,19.4,1997-05-24 12:00:00,1997-05-24 12:00:00,12,144
1997,5,144,24,16,15,1997-05-24 16:15:00,9.0,1997-05-24 23:15:00,1997-05-24 23:00:00,23,144
1997,5,145,25,5,45,1997-05-25 05:45:00,47.8,1997-05-25 12:45:00,1997-05-25 13:00:00,13,145
1997,5,145,25,17,15,1997-05-25 17:15:00,9.1,1997-05-26 00:15:00,1997-05-26 00:00:00,0,146
1997,5,146,26,4,15,1997-05-26 04:15:00,20.7,1997-05-26 11:15:00,1997-05-26 11:00:00,11,146
1997,5,146,26,15,30,1997-05-26 15:30:00,10.3,1997-05-26 22:30:00,1997-05-26 22:00:00,22,146
1997,5,147,27,4,0,1997-05-27 04:00:00,15.3,1997-05-27 11:00:00,1997-05-27 11:00:00,11,147
1997,5,147,27,15,30,1997-05-27 15:30:00,8.7,1997-05-27 22:30:00,1997-05-27 22:00:00,22,147
1997,5,148,28,4,0,1997-05-28 04:00:00,18.7,1997-05-28 11:00:00,1997-05-28 11:00:00,11,148
1997,5,148,28,15,15,1997-05-28 15:15:00,28.1,1997-05-28 22:15:00,1997-05-28 22:00:00,22,148
1997,5,149,29,6,30,1997-05-29 06:30:00,26.3,1997-05-29 13:30:00,1997-05-29 14:00:00,14,149
1997,5,149,29,15,30,1997-05-29 15:30:00,14.2,1997-05-29 22:30:00,1997-05-29 22:00:00,22,149
1997,5,150,30,5,45,1997-05-30 05:45:00,47.4,1997-05-30 12:45:00,1997-05-30 13:00:00,13,150
1997,5,150,30,15,15,1997-05-30 15:15:00,16.2,1997-05-30 22:15:00,1997-05-30 22:00:00,22,150
1997,5,151,31,4,45,1997-05-31 04:45:00,26.0,1997-05-31 11:45:00,1997-05-31 12:00:00,12,151
1997,5,151,31,20,45,1997-05-31 20:45:00,12.0,1997-06-01 03:45:00,1997-06-01 04:00:00,4,152
1997,6,152,1,5,45,1997-06-01 05:45:00,14.3,1997-06-01 12:45:00,1997-06-01 13:00:00,13,152
1997,6,152,1,17,15,1997-06-01 17:15:00,8.7,1997-06-02 00:15:00,1997-06-02 00:00:00,0,153
1997,6,153,2,5,15,1997-06-02 05:15:00,38.5,1997-06-02 12:15:00,1997-06-02 12:00:00,12,153
1997,6,153,2,17,45,1997-06-02 17:45:00,16.1,1997-06-03 00:45:00,1997-06-03 01:00:00,1,154
1997,6,154,3,6,30,1997-06-03 06:30:00,47.6,1997-06-03 13:30:00,1997-06-03 14:00:00,14,154
1997,6,154,3,18,15,1997-06-03 18:15:00,14.3,1997-06-04 01:15:00,1997-06-04 01:00:00,1,155
1997,6,155,4,5,15,1997-06-04 05:15:00,19.0,1997-06-04 12:15:00,1997-06-04 12:00:00,12,155
1997,6,155,4,15,15,1997-06-04 15:15:00,12.2,1997-06-04 22:15:00,1997-06-04 22:00:00,22,155
1997,6,156,5,5,15,1997-06-05 05:15:00,23.3,1997-06-05 12:15:00,1997-06-05 12:00:00,12,156
1997,6,156,5,16,15,1997-06-05 16:15:00,10.5,1997-06-05 23:15:00,1997-06-05 23:00:00,23,156
1997,6,157,6,6,15,1997-06-06 06:15:00,36.1,1997-06-06 13:15:00,1997-06-06 13:00:00,13,157
1997,6,157,6,17,15,1997-06-06 17:15:00,12.5,1997-06-07 00:15:00,1997-06-07 00:00:00,0,158
1997,6,158,7,4,30,1997-06-07 04:30:00,23.1,1997-06-07 11:30:00,1997-06-07 12:00:00,12,158
1997,6,158,7,15,45,1997-06-07 15:45:00,8.4,1997-06-07 22:45:00,1997-06-07 23:00:00,23,158
1997,6,159,8,5,30,1997-06-08 05:30:00,16.5,1997-06-08 12:30:00,1997-06-08 12:00:00,12,159
1997,6,159,8,17,45,1997-06-08 17:45:00,22.6,1997-06-09 00:45:00,1997-06-09 01:00:00,1,160
1997,6,160,9,6,15,1997-06-09 06:15:00,33.8,1997-06-09 13:15:00,1997-06-09 13:00:00,13,160
1997,6,160,9,16,45,1997-06-09 16:45:00,55.7,1997-06-09 23:45:00,1997-06-10 00:00:00,0,161
1997,6,161,10,5,45,1997-06-10 05:45:00,57.3,1997-06-10 12:45:00,1997-06-10 13:00:00,13,161
1997,6,161,10,15,30,1997-06-10 15:30:00,15.4,1997-06-10 22:30:00,1997-06-10 22:00:00,22,161
1997,6,162,11,6,0,1997-06-11 06:00:00,19.5,1997-06-11 13:00:00,1997-06-11 13:00:00,13,162
1997,6,162,11,15,15,1997-06-11 15:15:00,11.4,1997-06-11 22:15:00,1997-06-11 22:00:00,22,162
1997,6,163,12,4,45,1997-06-12 04:45:00,19.2,1997-06-12 11:45:00,1997-06-12 12:00:00,12,163
1997,6,163,12,15,30,1997-06-12 15:30:00,8.3,1997-06-12 22:30:00,1997-06-12 22:00:00,22,163
1997,6,164,13,5,30,1997-06-13 05:30:00,27.5,1997-06-13 12:30:00,1997-06-13 12:00:00,12,164
1997,6,164,13,16,45,1997-06-13 16:45:00,8.7,1997-06-13 23:45:00,1997-06-14 00:00:00,0,165
1997,6,165,14,4,30,1997-06-14 04:30:00,20.7,1997-06-14 11:30:00,1997-06-14 12:00:00,12,165
1997,6,165,14,17,0,1997-06-14 17:00:00,10.2,1997-06-15 00:00:00,1997-06-15 00:00:00,0,166
1997,6,166,15,6,0,1997-06-15 06:00:00,23.3,1997-06-15 13:00:00,1997-06-15 13:00:00,13,166
1997,6,166,15,18,0,1997-06-15 18:00:00,15.8,1997-06-16 01:00:00,1997-06-16 01:00:00,1,167
1997,6,167,16,5,45,1997-06-16 05:45:00,15.5,1997-06-16 12:45:00,1997-06-16 13:00:00,13,167
1997,6,167,16,17,15,1997-06-16 17:15:00,49.9,1997-06-17 00:15:00,1997-06-17 00:00:00,0,168
1997,6,168,17,5,30,1997-06-17 05:30:00,35.8,1997-06-17 12:30:00,1997-06-17 12:00:00,12,168
1997,6,168,17,16,45,1997-06-17 16:45:00,7.2,1997-06-17 23:45:00,1997-06-18 00:00:00,0,169
1997,6,169,18,5,30,1997-06-18 05:30:00,13.2,1997-06-18 12:30:00,1997-06-18 12:00:00,12,169
1997,6,169,18,15,30,1997-06-18 15:30:00,6.0,1997-06-18 22:30:00,1997-06-18 22:00:00,22,169
1997,6,170,19,4,30,1997-06-19 04:30:00,12.0,1997-06-19 11:30:00,1997-06-19 12:00:00,12,170
1997,6,170,19,17,30,1997-06-19 17:30:00,6.5,1997-06-20 00:30:00,1997-06-20 00:00:00,0,171
1997,6,171,20,6,0,1997-06-20 06:00:00,10.8,1997-06-20 13:00:00,1997-06-20 13:00:00,13,171
1997,6,171,20,15,45,1997-06-20 15:45:00,5.2,1997-06-20 22:45:00,1997-06-20 23:00:00,23,171
1997,6,172,21,4,30,1997-06-21 04:30:00,13.4,1997-06-21 11:30:00,1997-06-21 12:00:00,12,172
1997,6,172,21,16,45,1997-06-21 16:45:00,6.1,1997-06-21 23:45:00,1997-06-22 00:00:00,0,173
1997,6,173,22,5,30,1997-06-22 05:30:00,14.3,1997-06-22 12:30:00,1997-06-22 12:00:00,12,173
1997,6,180,29,17,15,1997-06-29 17:15:00,7.1,1997-06-30 00:15:00,1997-06-30 00:00:00,0,181
1997,6,181,30,6,15,1997-06-30 06:15:00,12.6,1997-06-30 13:15:00,1997-06-30 13:00:00,13,181
1997,6,181,30,17,0,1997-06-30 17:00:00,6.5,1997-07-01 00:00:00,1997-07-01 00:00:00,0,182
1997,7,182,1,4,30,1997-07-01 04:30:00,8.2,1997-07-01 11:30:00,1997-07-01 12:00:00,12,182
1997,7,182,1,19,0,1997-07-01 19:00:00,5.8,1997-07-02 02:00:00,1997-07-02 02:00:00,2,183
1997,7,183,2,6,15,1997-07-02 06:15:00,7.4,1997-07-02 13:15:00,1997-07-02 13:00:00,13,183
1997,7,183,2,15,30,1997-07-02 15:30:00,5.9,1997-07-02 22:30:00,1997-07-02 22:00:00,22,183
1997,7,184,3,5,30,1997-07-03 05:30:00,10.5,1997-07-03 12:30:00,1997-07-03 12:00:00,12,184
1997,7,184,3,15,30,1997-07-03 15:30:00,7.2,1997-07-03 22:30:00,1997-07-03 22:00:00,22,184
1997,7,185,4,5,30,1997-07-04 05:30:00,9.5,1997-07-04 12:30:00,1997-07-04 12:00:00,12,185
1997,7,185,4,17,45,1997-07-04 17:45:00,7.2,1997-07-05 00:45:00,1997-07-05 01:00:00,1,186
1997,7,186,5,5,15,1997-07-05 05:15:00,11.3,1997-07-05 12:15:00,1997-07-05 12:00:00,12,186
1997,7,186,5,16,30,1997-07-05 16:30:00,8.0,1997-07-05 23:30:00,1997-07-06 00:00:00,0,187
1997,7,187,6,5,45,1997-07-06 05:45:00,25.7,1997-07-06 12:45:00,1997-07-06 13:00:00,13,187
1997,7,187,6,17,30,1997-07-06 17:30:00,11.0,1997-07-07 00:30:00,1997-07-07 00:00:00,0,188
1997,7,188,7,5,30,1997-07-07 05:30:00,17.1,1997-07-07 12:30:00,1997-07-07 12:00:00,12,188
1997,7,188,7,17,15,1997-07-07 17:15:00,9.9,1997-07-08 00:15:00,1997-07-08 00:00:00,0,189
1997,7,189,8,6,15,1997-07-08 06:15:00,12.3,1997-07-08 13:15:00,1997-07-08 13:00:00,13,189
1997,7,189,8,16,30,1997-07-08 16:30:00,7.7,1997-07-08 23:30:00,1997-07-09 00:00:00,0,190
1997,7,190,9,5,15,1997-07-09 05:15:00,12.1,1997-07-09 12:15:00,1997-07-09 12:00:00,12,190
1997,7,190,9,17,30,1997-07-09 17:30:00,8.6,1997-07-10 00:30:00,1997-07-10 00:00:00,0,191
1997,7,191,10,6,45,1997-07-10 06:45:00,13.4,1997-07-10 13:45:00,1997-07-10 14:00:00,14,191
1997,7,191,10,15,30,1997-07-10 15:30:00,8.1,1997-07-10 22:30:00,1997-07-10 22:00:00,22,191
1997,7,192,11,4,45,1997-07-11 04:45:00,15.0,1997-07-11 11:45:00,1997-07-11 12:00:00,12,192
1997,7,192,11,16,15,1997-07-11 16:15:00,9.5,1997-07-11 23:15:00,1997-07-11 23:00:00,23,192
1997,7,193,12,5,0,1997-07-12 05:00:00,15.1,1997-07-12 12:00:00,1997-07-12 12:00:00,12,193
1997,7,193,12,17,30,1997-07-12 17:30:00,8.3,1997-07-13 00:30:00,1997-07-13 00:00:00,0,194
1997,7,194,13,5,45,1997-07-13 05:45:00,11.9,1997-07-13 12:45:00,1997-07-13 13:00:00,13,194
1997,7,194,13,17,45,1997-07-13 17:45:00,7.1,1997-07-14 00:45:00,1997-07-14 01:00:00,1,195
1997,7,195,14,5,15,1997-07-14 05:15:00,9.7,1997-07-14 12:15:00,1997-07-14 12:00:00,12,195
1997,7,195,14,16,30,1997-07-14 16:30:00,7.0,1997-07-14 23:30:00,1997-07-15 00:00:00,0,196
1997,7,196,15,5,15,1997-07-15 05:15:00,14.4,1997-07-15 12:15:00,1997-07-15 12:00:00,12,196
1997,7,196,15,16,45,1997-07-15 16:45:00,7.3,1997-07-15 23:45:00,1997-07-16 00:00:00,0,197
1997,7,197,16,5,15,1997-07-16 05:15:00,9.6,1997-07-16 12:15:00,1997-07-16 12:00:00,12,197
1997,7,197,16,17,15,1997-07-16 17:15:00,6.4,1997-07-17 00:15:00,1997-07-17 00:00:00,0,198
1997,7,198,17,4,45,1997-07-17 04:45:00,9.1,1997-07-17 11:45:00,1997-07-17 12:00:00,12,198
1997,7,198,17,17,0,1997-07-17 17:00:00,6.1,1997-07-18 00:00:00,1997-07-18 00:00:00,0,199
1997,7,199,18,4,45,1997-07-18 04:45:00,10.6,1997-07-18 11:45:00,1997-07-18 12:00:00,12,199
1997,7,199,18,17,0,1997-07-18 17:00:00,7.8,1997-07-19 00:00:00,1997-07-19 00:00:00,0,200
1997,7,200,19,4,45,1997-07-19 04:45:00,16.5,1997-07-19 11:45:00,1997-07-19 12:00:00,12,200
1997,7,200,19,17,30,1997-07-19 17:30:00,7.9,1997-07-20 00:30:00,1997-07-20 00:00:00,0,201
1997,7,201,20,6,0,1997-07-20 06:00:00,23.7,1997-07-20 13:00:00,1997-07-20 13:00:00,13,201
1997,7,201,20,18,0,1997-07-20 18:00:00,10.1,1997-07-21 01:00:00,1997-07-21 01:00:00,1,202
1997,7,202,21,5,30,1997-07-21 05:30:00,27.2,1997-07-21 12:30:00,1997-07-21 12:00:00,12,202
1997,7,202,21,16,45,1997-07-21 16:45:00,12.0,1997-07-21 23:45:00,1997-07-22 00:00:00,0,203
1997,7,203,22,6,45,1997-07-22 06:45:00,14.5,1997-07-22 13:45:00,1997-07-22 14:00:00,14,203
1997,7,203,22,16,30,1997-07-22 16:30:00,8.3,1997-07-22 23:30:00,1997-07-23 00:00:00,0,204
1997,7,204,23,6,0,1997-07-23 06:00:00,14.4,1997-07-23 13:00:00,1997-07-23 13:00:00,13,204
1997,7,204,23,15,0,1997-07-23 15:00:00,7.4,1997-07-23 22:00:00,1997-07-23 22:00:00,22,204
1997,7,205,24,3,45,1997-07-24 03:45:00,14.5,1997-07-24 10:45:00,1997-07-24 11:00:00,11,205
1997,7,205,24,17,0,1997-07-24 17:00:00,6.8,1997-07-25 00:00:00,1997-07-25 00:00:00,0,206
